"SM"|No |"76205274"|"141183268"
"SC-SM"|Yes|"76205274"|"141183269"
"SC"|No |"76205274"|"141183270"
"ML"|No |"76205274"|"141183271"
"CL-ML"|No |"76205274"|"141183272"
"CL"|No |"76205274"|"141183273"
"SM"|No |"76205275"|"141183274"
"SC-SM"|Yes|"76205275"|"141183275"
"SC"|No |"76205275"|"141183276"
"ML"|No |"76205275"|"141183277"
"CL-ML"|No |"76205275"|"141183278"
"CL"|No |"76205275"|"141183279"
"SM"|Yes|"76205270"|"141183251"
"SC-SM"|No |"76205270"|"141183252"
"ML"|No |"76205270"|"141183253"
"CL-ML"|No |"76205270"|"141183254"
"MH"|No |"76205270"|"141183255"
"SM"|No |"76205268"|"141183241"
"MH"|No |"76205268"|"141183242"
"CL-ML"|Yes|"76205268"|"141183243"
"SC-SM"|No |"76205268"|"141183244"
"ML"|No |"76205268"|"141183245"
"ML"|No |"76205267"|"141183237"
"CL-ML"|No |"76205267"|"141183238"
"SM"|No |"76205267"|"141183239"
"SC-SM"|Yes|"76205267"|"141183240"
"GM"|No |"76205265"|"141183227"
"GC-GM"|No |"76205265"|"141183228"
"GP-GM"|Yes|"76205265"|"141183229"
"SM"|No |"76205265"|"141183230"
"SC-SM"|No |"76205265"|"141183231"
"GP"|No |"76205265"|"141183232"
"SP"|No |"76205265"|"141183233"
"SP-SM"|No |"76205265"|"141183234"
"SC-SM"|No |"76205269"|"141183246"
"SM"|No |"76205269"|"141183247"
"ML"|Yes|"76205269"|"141183248"
"CL-ML"|No |"76205269"|"141183249"
"MH"|No |"76205269"|"141183250"
"SM"|No |"76205266"|"141183235"
"SC-SM"|Yes|"76205266"|"141183236"
"SM"|Yes|"76205264"|"141183225"
"SP-SM"|No |"76205264"|"141183226"
"GC-GM"|Yes|"76205908"|"141186768"
"GM"|No |"76205908"|"141186769"
"SM"|No |"76205908"|"141186770"
"SW"|No |"76205908"|"141186771"
"SW-SM"|No |"76205908"|"141186772"
"SC-SM"|No |"76205908"|"141186773"
"GW"|No |"76205908"|"141186774"
"GW-GM"|No |"76205908"|"141186775"
"GC"|No |"76205908"|"141186776"
"SC"|No |"76205908"|"141186777"
"GC-GM"|No |"76205906"|"141186741"
"GC"|No |"76205906"|"141186742"
"SW"|No |"76205906"|"141186743"
"SC"|No |"76205906"|"141186744"
"ML"|No |"76205906"|"141186745"
"CL-ML"|No |"76205906"|"141186746"
"GW"|No |"76205906"|"141186747"
"GW-GM"|No |"76205906"|"141186748"
"GM"|No |"76205906"|"141186749"
"SW-SM"|No |"76205906"|"141186750"
"SM"|Yes|"76205906"|"141186751"
"SC-SM"|No |"76205906"|"141186752"
"CL"|No |"76205906"|"141186753"
"MH"|No |"76205906"|"141186754"
"GW-GM"|No |"76205907"|"141186755"
"GM"|No |"76205907"|"141186756"
"GC-GM"|No |"76205907"|"141186757"
"SM"|Yes|"76205907"|"141186758"
"SC-SM"|No |"76205907"|"141186759"
"SC"|No |"76205907"|"141186760"
"GW"|No |"76205907"|"141186761"
"ML"|No |"76205907"|"141186762"
"CL-ML"|No |"76205907"|"141186763"
"CL"|No |"76205907"|"141186764"
"GC"|No |"76205907"|"141186765"
"SW"|No |"76205907"|"141186766"
"SW-SM"|No |"76205907"|"141186767"
"SW-SM"|No |"76205905"|"141186738"
"SM"|Yes|"76205905"|"141186739"
"GP-GM"|No |"76205905"|"141186740"
"SP-SM"|Yes|"76205902"|"141186728"
"SM"|No |"76205902"|"141186729"
"SP"|No |"76205902"|"141186730"
"SC-SM"|No |"76205902"|"141186731"
"SP"|No |"76205903"|"141186732"
"SP-SM"|Yes|"76205903"|"141186733"
"SM"|No |"76205903"|"141186734"
"SC-SM"|No |"76205903"|"141186735"
"CL"|No |"76205901"|"141186723"
"CL-ML"|No |"76205901"|"141186724"
"SC-SM"|Yes|"76205901"|"141186725"
"SC"|No |"76205901"|"141186726"
"SP-SM"|No |"76205901"|"141186727"
"SC-SM"|Yes|"76205904"|"141186736"
"SM"|No |"76205904"|"141186737"
"SM"|Yes|"76205898"|"141186691"
"ML"|No |"76205898"|"141186692"
"MH"|No |"76205898"|"141186693"
"OH"|No |"76205898"|"141186694"
"GC-GM"|No |"76205900"|"141186711"
"GC"|No |"76205900"|"141186712"
"ML"|No |"76205900"|"141186713"
"CL-ML"|No |"76205900"|"141186714"
"GP-GM"|No |"76205900"|"141186715"
"GM"|No |"76205900"|"141186716"
"CL"|No |"76205900"|"141186717"
"GW-GM"|No |"76205900"|"141186718"
"SC-SM"|Yes|"76205900"|"141186719"
"SP-SM"|No |"76205900"|"141186720"
"SM"|No |"76205900"|"141186721"
"SC"|No |"76205900"|"141186722"
"GW"|No |"76205899"|"141186695"
"GP-GM"|No |"76205899"|"141186696"
"SP-SM"|No |"76205899"|"141186697"
"SM"|Yes|"76205899"|"141186698"
"CL"|No |"76205899"|"141186699"
"MH"|No |"76205899"|"141186700"
"GM"|No |"76205899"|"141186701"
"GC-GM"|No |"76205899"|"141186702"
"GC"|No |"76205899"|"141186703"
"SW"|No |"76205899"|"141186704"
"SC-SM"|No |"76205899"|"141186705"
"SC"|No |"76205899"|"141186706"
"ML"|No |"76205899"|"141186707"
"CL-ML"|No |"76205899"|"141186708"
"GP"|No |"76205899"|"141186709"
"OH"|No |"76205899"|"141186710"
"SM"|No |"76205460"|"141184388"
"ML"|Yes|"76205460"|"141184389"
"CL"|No |"76205460"|"141184390"
"SW-SM"|No |"76205456"|"141184358"
"SM"|Yes|"76205456"|"141184359"
"GP-GM"|No |"76205456"|"141184360"
"GW"|No |"76205458"|"141184375"
"GW-GM"|No |"76205458"|"141184376"
"GM"|No |"76205458"|"141184377"
"GC-GM"|No |"76205458"|"141184378"
"GC"|No |"76205458"|"141184379"
"SW"|No |"76205458"|"141184380"
"SW-SM"|No |"76205458"|"141184381"
"SM"|Yes|"76205458"|"141184382"
"SC-SM"|No |"76205458"|"141184383"
"SC"|No |"76205458"|"141184384"
"ML"|No |"76205458"|"141184385"
"CL-ML"|No |"76205458"|"141184386"
"CL"|No |"76205458"|"141184387"
"GW"|No |"76205457"|"141184361"
"GW-GM"|No |"76205457"|"141184362"
"GM"|No |"76205457"|"141184363"
"GC-GM"|No |"76205457"|"141184364"
"GC"|No |"76205457"|"141184365"
"SW"|No |"76205457"|"141184366"
"SW-SM"|No |"76205457"|"141184367"
"SM"|Yes|"76205457"|"141184368"
"SC-SM"|No |"76205457"|"141184369"
"SC"|No |"76205457"|"141184370"
"ML"|No |"76205457"|"141184371"
"CL-ML"|No |"76205457"|"141184372"
"CL"|No |"76205457"|"141184373"
"MH"|No |"76205457"|"141184374"
"SM"|No |"76205455"|"141184352"
"SC-SM"|Yes|"76205455"|"141184353"
"SC"|No |"76205455"|"141184354"
"ML"|No |"76205455"|"141184355"
"CL-ML"|No |"76205455"|"141184356"
"CL"|No |"76205455"|"141184357"
"SM"|No |"76205453"|"141184340"
"SC"|No |"76205453"|"141184341"
"ML"|No |"76205453"|"141184342"
"CL-ML"|No |"76205453"|"141184343"
"CL"|No |"76205453"|"141184344"
"SC-SM"|Yes|"76205453"|"141184345"
"SM"|No |"76205454"|"141184346"
"SC"|No |"76205454"|"141184347"
"ML"|No |"76205454"|"141184348"
"CL-ML"|No |"76205454"|"141184349"
"CL"|No |"76205454"|"141184350"
"SC-SM"|Yes|"76205454"|"141184351"
"SM"|Yes|"76205452"|"141184335"
"SC-SM"|No |"76205452"|"141184336"
"ML"|No |"76205452"|"141184337"
"CL-ML"|No |"76205452"|"141184338"
"MH"|No |"76205452"|"141184339"
"SM"|No |"76205451"|"141184329"
"SC"|No |"76205451"|"141184330"
"ML"|No |"76205451"|"141184331"
"CL-ML"|No |"76205451"|"141184332"
"CL"|Yes|"76205451"|"141184333"
"SC-SM"|No |"76205451"|"141184334"
"GW"|No |"76206629"|"141190208"
"GP-GM"|No |"76206629"|"141190209"
"SP-SM"|No |"76206629"|"141190210"
"SM"|Yes|"76206629"|"141190211"
"CL"|No |"76206629"|"141190212"
"MH"|No |"76206629"|"141190213"
"GM"|No |"76206629"|"141190214"
"GC-GM"|No |"76206629"|"141190215"
"GC"|No |"76206629"|"141190216"
"SW"|No |"76206629"|"141190217"
"SC-SM"|No |"76206629"|"141190218"
"SC"|No |"76206629"|"141190219"
"ML"|No |"76206629"|"141190220"
"CL-ML"|No |"76206629"|"141190221"
"GP"|No |"76206629"|"141190222"
"OH"|No |"76206629"|"141190223"
"SM"|Yes|"76206628"|"141190204"
"ML"|No |"76206628"|"141190205"
"MH"|No |"76206628"|"141190206"
"OH"|No |"76206628"|"141190207"
"GC-GM"|No |"76206630"|"141190224"
"GC"|No |"76206630"|"141190225"
"ML"|No |"76206630"|"141190226"
"CL-ML"|No |"76206630"|"141190227"
"GP-GM"|No |"76206630"|"141190228"
"GM"|No |"76206630"|"141190229"
"CL"|No |"76206630"|"141190230"
"GW-GM"|No |"76206630"|"141190231"
"SC-SM"|Yes|"76206630"|"141190232"
"SP-SM"|No |"76206630"|"141190233"
"SM"|No |"76206630"|"141190234"
"SC"|No |"76206630"|"141190235"
"SC"|No |"76206625"|"141190186"
"ML"|No |"76206625"|"141190187"
"SM"|No |"76206625"|"141190188"
"SC-SM"|Yes|"76206625"|"141190189"
"CL-ML"|No |"76206625"|"141190190"
"CL"|No |"76206625"|"141190191"
"CL-ML"|No |"76206623"|"141190175"
"MH"|No |"76206623"|"141190176"
"SM"|Yes|"76206623"|"141190177"
"SC-SM"|No |"76206623"|"141190178"
"ML"|No |"76206623"|"141190179"
"SM"|No |"76206622"|"141190169"
"SC-SM"|No |"76206622"|"141190170"
"CL-ML"|No |"76206622"|"141190171"
"CL"|Yes|"76206622"|"141190172"
"SC"|No |"76206622"|"141190173"
"ML"|No |"76206622"|"141190174"
"SM"|No |"76206627"|"141190198"
"SC-SM"|No |"76206627"|"141190199"
"CL-ML"|No |"76206627"|"141190200"
"CL"|Yes|"76206627"|"141190201"
"SC"|No |"76206627"|"141190202"
"ML"|No |"76206627"|"141190203"
"SC"|No |"76206626"|"141190192"
"ML"|No |"76206626"|"141190193"
"CL-ML"|No |"76206626"|"141190194"
"CL"|No |"76206626"|"141190195"
"SM"|No |"76206626"|"141190196"
"SC-SM"|Yes|"76206626"|"141190197"
"SM"|No |"76206624"|"141190180"
"SC-SM"|Yes|"76206624"|"141190181"
"CL-ML"|No |"76206624"|"141190182"
"CL"|No |"76206624"|"141190183"
"SC"|No |"76206624"|"141190184"
"ML"|No |"76206624"|"141190185"
"SC-SM"|No |"76206618"|"141190135"
"SM"|No |"76206618"|"141190136"
"SP-SM"|No |"76206618"|"141190137"
"SC"|Yes|"76206618"|"141190138"
"ML"|No |"76206618"|"141190139"
"CL-ML"|No |"76206618"|"141190140"
"GP-GM"|No |"76206618"|"141190141"
"CL"|No |"76206618"|"141190142"
"SC-SM"|No |"76206619"|"141190143"
"SM"|No |"76206619"|"141190144"
"SP-SM"|No |"76206619"|"141190145"
"SC"|No |"76206619"|"141190146"
"CL-ML"|No |"76206619"|"141190147"
"CL"|Yes|"76206619"|"141190148"
"GP-GM"|No |"76206619"|"141190149"
"ML"|No |"76206619"|"141190150"
"SC-SM"|Yes|"76206620"|"141190151"
"MH"|No |"76206620"|"141190152"
"ML"|No |"76206620"|"141190153"
"CL-ML"|No |"76206620"|"141190154"
"CL"|No |"76206620"|"141190155"
"OH"|No |"76206620"|"141190156"
"GP-GM"|No |"76206620"|"141190157"
"SM"|No |"76206620"|"141190158"
"SP-SM"|No |"76206620"|"141190159"
"SC"|No |"76206620"|"141190160"
"CL-ML"|No |"76206621"|"141190161"
"ML"|No |"76206621"|"141190162"
"SM"|No |"76206621"|"141190163"
"SC-SM"|No |"76206621"|"141190164"
"CL"|No |"76206621"|"141190165"
"SC"|Yes|"76206621"|"141190166"
"MH"|No |"76206621"|"141190167"
"OH"|No |"76206621"|"141190168"
"ML"|Yes|"76206617"|"141190132"
"CL"|No |"76206617"|"141190133"
"SM"|No |"76206617"|"141190134"
"SW-SM"|No |"76206615"|"141190129"
"SM"|Yes|"76206615"|"141190130"
"GP-GM"|No |"76206615"|"141190131"
"GC-GM"|No |"76206613"|"141190102"
"GC"|No |"76206613"|"141190103"
"SW"|No |"76206613"|"141190104"
"SC"|No |"76206613"|"141190105"
"ML"|No |"76206613"|"141190106"
"CL-ML"|No |"76206613"|"141190107"
"GW"|No |"76206613"|"141190108"
"GW-GM"|No |"76206613"|"141190109"
"GM"|No |"76206613"|"141190110"
"SW-SM"|No |"76206613"|"141190111"
"SM"|Yes|"76206613"|"141190112"
"SC-SM"|No |"76206613"|"141190113"
"CL"|No |"76206613"|"141190114"
"MH"|No |"76206613"|"141190115"
"GW-GM"|No |"76206614"|"141190116"
"GM"|No |"76206614"|"141190117"
"GC-GM"|No |"76206614"|"141190118"
"SM"|Yes|"76206614"|"141190119"
"SC-SM"|No |"76206614"|"141190120"
"SC"|No |"76206614"|"141190121"
"GW"|No |"76206614"|"141190122"
"ML"|No |"76206614"|"141190123"
"CL-ML"|No |"76206614"|"141190124"
"CL"|No |"76206614"|"141190125"
"GC"|No |"76206614"|"141190126"
"SW"|No |"76206614"|"141190127"
"SW-SM"|No |"76206614"|"141190128"
"GC-GM"|Yes|"76206611"|"141190081"
"GM"|No |"76206611"|"141190082"
"SM"|No |"76206611"|"141190083"
"SW"|No |"76206611"|"141190084"
"SW-SM"|No |"76206611"|"141190085"
"SC-SM"|No |"76206611"|"141190086"
"GW"|No |"76206611"|"141190087"
"GW-GM"|No |"76206611"|"141190088"
"GC"|No |"76206611"|"141190089"
"SC"|No |"76206611"|"141190090"
"GP-GC"|Yes|"76206609"|"141190066"
"GW"|No |"76206609"|"141190067"
"GM"|No |"76206609"|"141190068"
"GC-GM"|No |"76206609"|"141190069"
"GC"|No |"76206609"|"141190070"
"SM"|No |"76206612"|"141190091"
"GW"|No |"76206612"|"141190092"
"GW-GM"|No |"76206612"|"141190093"
"SC-SM"|No |"76206612"|"141190094"
"SC"|No |"76206612"|"141190095"
"GC-GM"|No |"76206612"|"141190096"
"GP-GC"|Yes|"76206612"|"141190097"
"GM"|No |"76206612"|"141190098"
"GC"|No |"76206612"|"141190099"
"SW"|No |"76206612"|"141190100"
"SW-SM"|No |"76206612"|"141190101"
"GC-GM"|Yes|"76206610"|"141190071"
"GW-GM"|No |"76206610"|"141190072"
"GC"|No |"76206610"|"141190073"
"SW"|No |"76206610"|"141190074"
"GM"|No |"76206610"|"141190075"
"SM"|No |"76206610"|"141190076"
"GW"|No |"76206610"|"141190077"
"SW-SM"|No |"76206610"|"141190078"
"SC-SM"|No |"76206610"|"141190079"
"SC"|No |"76206610"|"141190080"
"SC-SM"|No |"76206607"|"141190057"
"SC"|Yes|"76206607"|"141190058"
"CL"|No |"76206607"|"141190059"
"CL-ML"|No |"76206607"|"141190060"
"SM"|No |"76206607"|"141190061"
"ML"|No |"76206607"|"141190062"
"ML"|No |"76206608"|"141190063"
"SM"|No |"76206608"|"141190064"
"OH"|Yes|"76206608"|"141190065"
"SM"|Yes|"76207176"|"141192980"
"SC-SM"|No |"76207176"|"141192981"
"ML"|No |"76207176"|"141192982"
"CL-ML"|No |"76207176"|"141192983"
"MH"|No |"76207176"|"141192984"
"SM"|No |"76207174"|"141192968"
"SC"|No |"76207174"|"141192969"
"ML"|No |"76207174"|"141192970"
"CL-ML"|No |"76207174"|"141192971"
"CL"|Yes|"76207174"|"141192972"
"SC-SM"|No |"76207174"|"141192973"
"SM"|No |"76207175"|"141192974"
"SC"|No |"76207175"|"141192975"
"ML"|No |"76207175"|"141192976"
"CL-ML"|No |"76207175"|"141192977"
"CL"|Yes|"76207175"|"141192978"
"SC-SM"|No |"76207175"|"141192979"
"SM"|No |"76207178"|"141192991"
"SC"|No |"76207178"|"141192992"
"ML"|No |"76207178"|"141192993"
"CL-ML"|No |"76207178"|"141192994"
"CL"|No |"76207178"|"141192995"
"SC-SM"|Yes|"76207178"|"141192996"
"SM"|No |"76207179"|"141192997"
"SC-SM"|Yes|"76207179"|"141192998"
"SC"|No |"76207179"|"141192999"
"ML"|No |"76207179"|"141193000"
"CL-ML"|No |"76207179"|"141193001"
"CL"|No |"76207179"|"141193002"
"SM"|No |"76207177"|"141192985"
"SC"|No |"76207177"|"141192986"
"ML"|No |"76207177"|"141192987"
"CL-ML"|No |"76207177"|"141192988"
"CL"|No |"76207177"|"141192989"
"SC-SM"|Yes|"76207177"|"141192990"
"GW"|No |"76207173"|"141192952"
"GP-GM"|No |"76207173"|"141192953"
"SP-SM"|No |"76207173"|"141192954"
"SM"|Yes|"76207173"|"141192955"
"CL"|No |"76207173"|"141192956"
"MH"|No |"76207173"|"141192957"
"GM"|No |"76207173"|"141192958"
"GC-GM"|No |"76207173"|"141192959"
"GC"|No |"76207173"|"141192960"
"SW"|No |"76207173"|"141192961"
"SC-SM"|No |"76207173"|"141192962"
"SC"|No |"76207173"|"141192963"
"ML"|No |"76207173"|"141192964"
"CL-ML"|No |"76207173"|"141192965"
"GP"|No |"76207173"|"141192966"
"OH"|No |"76207173"|"141192967"
"SM"|Yes|"76207172"|"141192948"
"ML"|No |"76207172"|"141192949"
"MH"|No |"76207172"|"141192950"
"OH"|No |"76207172"|"141192951"
"GC-GM"|No |"76207171"|"141192936"
"GC"|No |"76207171"|"141192937"
"ML"|No |"76207171"|"141192938"
"CL-ML"|No |"76207171"|"141192939"
"GP-GM"|No |"76207171"|"141192940"
"GM"|No |"76207171"|"141192941"
"CL"|No |"76207171"|"141192942"
"GW-GM"|No |"76207171"|"141192943"
"SC-SM"|Yes|"76207171"|"141192944"
"SP-SM"|No |"76207171"|"141192945"
"SM"|No |"76207171"|"141192946"
"SC"|No |"76207171"|"141192947"
"SM"|No |"76207168"|"141192910"
"SP-SM"|No |"76207168"|"141192911"
"SC"|No |"76207168"|"141192912"
"ML"|No |"76207168"|"141192913"
"GP-GM"|No |"76207168"|"141192914"
"SC-SM"|No |"76207168"|"141192915"
"CL-ML"|No |"76207168"|"141192916"
"CL"|Yes|"76207168"|"141192917"
"SC"|Yes|"76207167"|"141192902"
"ML"|No |"76207167"|"141192903"
"CL-ML"|No |"76207167"|"141192904"
"CL"|No |"76207167"|"141192905"
"SC-SM"|No |"76207167"|"141192906"
"SM"|No |"76207167"|"141192907"
"SP-SM"|No |"76207167"|"141192908"
"GP-GM"|No |"76207167"|"141192909"
"MH"|No |"76207169"|"141192918"
"ML"|No |"76207169"|"141192919"
"CL-ML"|No |"76207169"|"141192920"
"CL"|No |"76207169"|"141192921"
"OH"|No |"76207169"|"141192922"
"GP-GM"|No |"76207169"|"141192923"
"SC-SM"|Yes|"76207169"|"141192924"
"SM"|No |"76207169"|"141192925"
"SP-SM"|No |"76207169"|"141192926"
"SC"|No |"76207169"|"141192927"
"CL"|No |"76207170"|"141192928"
"SC"|Yes|"76207170"|"141192929"
"MH"|No |"76207170"|"141192930"
"OH"|No |"76207170"|"141192931"
"CL-ML"|No |"76207170"|"141192932"
"ML"|No |"76207170"|"141192933"
"SM"|No |"76207170"|"141192934"
"SC-SM"|No |"76207170"|"141192935"
"SM"|No |"76207166"|"141192899"
"ML"|Yes|"76207166"|"141192900"
"CL"|No |"76207166"|"141192901"
"SW-SM"|No |"76207162"|"141192869"
"SM"|Yes|"76207162"|"141192870"
"GP-GM"|No |"76207162"|"141192871"
"GW-GM"|No |"76207164"|"141192886"
"GM"|No |"76207164"|"141192887"
"GC-GM"|No |"76207164"|"141192888"
"SM"|Yes|"76207164"|"141192889"
"SC-SM"|No |"76207164"|"141192890"
"SC"|No |"76207164"|"141192891"
"GW"|No |"76207164"|"141192892"
"ML"|No |"76207164"|"141192893"
"CL-ML"|No |"76207164"|"141192894"
"CL"|No |"76207164"|"141192895"
"GC"|No |"76207164"|"141192896"
"SW"|No |"76207164"|"141192897"
"SW-SM"|No |"76207164"|"141192898"
"GC-GM"|No |"76207163"|"141192872"
"GC"|No |"76207163"|"141192873"
"SW"|No |"76207163"|"141192874"
"SC"|No |"76207163"|"141192875"
"ML"|No |"76207163"|"141192876"
"CL-ML"|No |"76207163"|"141192877"
"GW"|No |"76207163"|"141192878"
"GW-GM"|No |"76207163"|"141192879"
"GM"|No |"76207163"|"141192880"
"SW-SM"|No |"76207163"|"141192881"
"SM"|Yes|"76207163"|"141192882"
"SC-SM"|No |"76207163"|"141192883"
"CL"|No |"76207163"|"141192884"
"MH"|No |"76207163"|"141192885"
"ML"|No |"76207157"|"141192830"
"SM"|No |"76207157"|"141192831"
"OH"|Yes|"76207157"|"141192832"
"SC-SM"|No |"76207156"|"141192824"
"SC"|Yes|"76207156"|"141192825"
"CL"|No |"76207156"|"141192826"
"CL-ML"|No |"76207156"|"141192827"
"SM"|No |"76207156"|"141192828"
"ML"|No |"76207156"|"141192829"
"SM"|No |"76207161"|"141192858"
"GW"|No |"76207161"|"141192859"
"GW-GM"|No |"76207161"|"141192860"
"SC-SM"|No |"76207161"|"141192861"
"SC"|No |"76207161"|"141192862"
"GC-GM"|No |"76207161"|"141192863"
"GP-GC"|Yes|"76207161"|"141192864"
"GM"|No |"76207161"|"141192865"
"GC"|No |"76207161"|"141192866"
"SW"|No |"76207161"|"141192867"
"SW-SM"|No |"76207161"|"141192868"
"GC-GM"|Yes|"76207159"|"141192838"
"GW-GM"|No |"76207159"|"141192839"
"GC"|No |"76207159"|"141192840"
"SW"|No |"76207159"|"141192841"
"GM"|No |"76207159"|"141192842"
"SM"|No |"76207159"|"141192843"
"GW"|No |"76207159"|"141192844"
"SW-SM"|No |"76207159"|"141192845"
"SC-SM"|No |"76207159"|"141192846"
"SC"|No |"76207159"|"141192847"
"GC-GM"|Yes|"76207160"|"141192848"
"GM"|No |"76207160"|"141192849"
"SM"|No |"76207160"|"141192850"
"SW"|No |"76207160"|"141192851"
"SW-SM"|No |"76207160"|"141192852"
"SC-SM"|No |"76207160"|"141192853"
"GW"|No |"76207160"|"141192854"
"GW-GM"|No |"76207160"|"141192855"
"GC"|No |"76207160"|"141192856"
"SC"|No |"76207160"|"141192857"
"GP-GC"|Yes|"76207158"|"141192833"
"GW"|No |"76207158"|"141192834"
"GM"|No |"76207158"|"141192835"
"GC-GM"|No |"76207158"|"141192836"
"GC"|No |"76207158"|"141192837"
"SM"|Yes|"76205920"|"141186859"
"SC-SM"|No |"76205920"|"141186860"
"ML"|No |"76205920"|"141186861"
"CL-ML"|No |"76205920"|"141186862"
"MH"|No |"76205920"|"141186863"
"SM"|No |"76205923"|"141186876"
"SC-SM"|Yes|"76205923"|"141186877"
"SC"|No |"76205923"|"141186878"
"ML"|No |"76205923"|"141186879"
"CL-ML"|No |"76205923"|"141186880"
"CL"|No |"76205923"|"141186881"
"SM"|No |"76205921"|"141186864"
"SC"|No |"76205921"|"141186865"
"ML"|No |"76205921"|"141186866"
"CL-ML"|No |"76205921"|"141186867"
"CL"|No |"76205921"|"141186868"
"SC-SM"|Yes|"76205921"|"141186869"
"SM"|No |"76205919"|"141186853"
"SC"|No |"76205919"|"141186854"
"ML"|No |"76205919"|"141186855"
"CL-ML"|No |"76205919"|"141186856"
"CL"|Yes|"76205919"|"141186857"
"SC-SM"|No |"76205919"|"141186858"
"SM"|No |"76205918"|"141186847"
"SC"|No |"76205918"|"141186848"
"ML"|No |"76205918"|"141186849"
"CL-ML"|No |"76205918"|"141186850"
"CL"|Yes|"76205918"|"141186851"
"SC-SM"|No |"76205918"|"141186852"
"SM"|No |"76205922"|"141186870"
"SC"|No |"76205922"|"141186871"
"ML"|No |"76205922"|"141186872"
"CL-ML"|No |"76205922"|"141186873"
"CL"|No |"76205922"|"141186874"
"SC-SM"|Yes|"76205922"|"141186875"
"CL-ML"|No |"76205917"|"141186839"
"ML"|No |"76205917"|"141186840"
"SM"|No |"76205917"|"141186841"
"SC-SM"|No |"76205917"|"141186842"
"CL"|No |"76205917"|"141186843"
"SC"|Yes|"76205917"|"141186844"
"MH"|No |"76205917"|"141186845"
"OH"|No |"76205917"|"141186846"
"SC-SM"|No |"76205915"|"141186821"
"SM"|No |"76205915"|"141186822"
"SP-SM"|No |"76205915"|"141186823"
"SC"|No |"76205915"|"141186824"
"CL-ML"|No |"76205915"|"141186825"
"CL"|Yes|"76205915"|"141186826"
"GP-GM"|No |"76205915"|"141186827"
"ML"|No |"76205915"|"141186828"
"SC-SM"|No |"76205914"|"141186813"
"SM"|No |"76205914"|"141186814"
"SP-SM"|No |"76205914"|"141186815"
"SC"|Yes|"76205914"|"141186816"
"ML"|No |"76205914"|"141186817"
"CL-ML"|No |"76205914"|"141186818"
"GP-GM"|No |"76205914"|"141186819"
"CL"|No |"76205914"|"141186820"
"SC-SM"|Yes|"76205916"|"141186829"
"MH"|No |"76205916"|"141186830"
"ML"|No |"76205916"|"141186831"
"CL-ML"|No |"76205916"|"141186832"
"CL"|No |"76205916"|"141186833"
"OH"|No |"76205916"|"141186834"
"GP-GM"|No |"76205916"|"141186835"
"SM"|No |"76205916"|"141186836"
"SP-SM"|No |"76205916"|"141186837"
"SC"|No |"76205916"|"141186838"
"ML"|No |"76205911"|"141186795"
"SM"|No |"76205911"|"141186796"
"OH"|Yes|"76205911"|"141186797"
"SC-SM"|No |"76205910"|"141186789"
"SC"|Yes|"76205910"|"141186790"
"CL"|No |"76205910"|"141186791"
"CL-ML"|No |"76205910"|"141186792"
"SM"|No |"76205910"|"141186793"
"ML"|No |"76205910"|"141186794"
"SM"|No |"76205909"|"141186778"
"GW"|No |"76205909"|"141186779"
"GW-GM"|No |"76205909"|"141186780"
"SC-SM"|No |"76205909"|"141186781"
"SC"|No |"76205909"|"141186782"
"GC-GM"|No |"76205909"|"141186783"
"GP-GC"|Yes|"76205909"|"141186784"
"GM"|No |"76205909"|"141186785"
"GC"|No |"76205909"|"141186786"
"SW"|No |"76205909"|"141186787"
"SW-SM"|No |"76205909"|"141186788"
"GC-GM"|Yes|"76205913"|"141186803"
"GW-GM"|No |"76205913"|"141186804"
"GC"|No |"76205913"|"141186805"
"SW"|No |"76205913"|"141186806"
"GM"|No |"76205913"|"141186807"
"SM"|No |"76205913"|"141186808"
"GW"|No |"76205913"|"141186809"
"SW-SM"|No |"76205913"|"141186810"
"SC-SM"|No |"76205913"|"141186811"
"SC"|No |"76205913"|"141186812"
"GP-GC"|Yes|"76205912"|"141186798"
"GW"|No |"76205912"|"141186799"
"GM"|No |"76205912"|"141186800"
"GC-GM"|No |"76205912"|"141186801"
"GC"|No |"76205912"|"141186802"
"GW"|No |"76206546"|"141189732"
"GW-GM"|No |"76206546"|"141189733"
"GM"|No |"76206546"|"141189734"
"GC-GM"|No |"76206546"|"141189735"
"GC"|No |"76206546"|"141189736"
"SW"|No |"76206546"|"141189737"
"SW-SM"|No |"76206546"|"141189738"
"SM"|Yes|"76206546"|"141189739"
"SC-SM"|No |"76206546"|"141189740"
"SC"|No |"76206546"|"141189741"
"ML"|No |"76206546"|"141189742"
"CL-ML"|No |"76206546"|"141189743"
"CL"|No |"76206546"|"141189744"
"MH"|No |"76206546"|"141189745"
"GW"|No |"76206547"|"141189746"
"GW-GM"|No |"76206547"|"141189747"
"GM"|No |"76206547"|"141189748"
"GC-GM"|No |"76206547"|"141189749"
"GC"|No |"76206547"|"141189750"
"SW"|No |"76206547"|"141189751"
"SW-SM"|No |"76206547"|"141189752"
"SM"|Yes|"76206547"|"141189753"
"SC-SM"|No |"76206547"|"141189754"
"SC"|No |"76206547"|"141189755"
"ML"|No |"76206547"|"141189756"
"CL-ML"|No |"76206547"|"141189757"
"CL"|No |"76206547"|"141189758"
"SW-SM"|No |"76206545"|"141189729"
"SM"|Yes|"76206545"|"141189730"
"GP-GM"|No |"76206545"|"141189731"
"GC-GM"|No |"76206543"|"141189713"
"GC"|No |"76206543"|"141189714"
