0|0|0|51|61|99|"Moist"|"266882635"|"169711347"
51|61|99|200|200|200|"Wet"|"266882635"|"169711348"
0|0|0|51|61|99|"Moist"|"266882633"|"169711343"
51|61|99|200|200|200|"Wet"|"266882633"|"169711344"
0|0|0|51|61|99|"Moist"|"266882636"|"169711349"
51|61|99|200|200|200|"Wet"|"266882636"|"169711350"
0|0|0|51|61|99|"Moist"|"266882637"|"169711351"
51|61|99|200|200|200|"Wet"|"266882637"|"169711352"
51|61|99|200|200|200|"Wet"|"266882631"|"169711340"
0|0|0|51|61|99|"Moist"|"266882631"|"169711339"
0|0|0|200|200|200|"Moist"|"266882643"|"169711363"
0|0|0|200|200|200|"Moist"|"266882645"|"169711365"
0|0|0|200|200|200|"Moist"|"266882651"|"169711371"
0|0|0|200|200|200|"Moist"|"266882652"|"169711372"
0|0|0|200|200|200|"Moist"|"266882654"|"169711374"
0|0|0|200|200|200|"Moist"|"266882648"|"169711368"
0|0|0|200|200|200|"Moist"|"266882649"|"169711369"
0|0|0|200|200|200|"Moist"|"266882650"|"169711370"
0|0|0|200|200|200|"Moist"|"266882644"|"169711364"
0|0|0|200|200|200|"Moist"|"266882647"|"169711367"
0|0|0|200|200|200|"Moist"|"266882646"|"169711366"
0|0|0|200|200|200|"Moist"|"266882653"|"169711373"
38|38|38|200|200|200|"Moist"|"266882659"|"169711383"
0|0|0|38|38|38|"Dry"|"266882659"|"169711384"
38|38|38|200|200|200|"Moist"|"266882655"|"169711375"
0|0|0|38|38|38|"Dry"|"266882655"|"169711376"
38|38|38|200|200|200|"Moist"|"266882662"|"169711389"
0|0|0|38|38|38|"Dry"|"266882662"|"169711390"
38|38|38|200|200|200|"Moist"|"266882666"|"169711397"
0|0|0|38|38|38|"Dry"|"266882666"|"169711398"
38|38|38|200|200|200|"Moist"|"266882665"|"169711395"
0|0|0|38|38|38|"Dry"|"266882665"|"169711396"
38|38|38|200|200|200|"Moist"|"266882657"|"169711379"
0|0|0|38|38|38|"Dry"|"266882657"|"169711380"
38|38|38|200|200|200|"Moist"|"266882661"|"169711387"
0|0|0|38|38|38|"Dry"|"266882661"|"169711388"
38|38|38|200|200|200|"Moist"|"266882660"|"169711385"
0|0|0|38|38|38|"Dry"|"266882660"|"169711386"
38|38|38|200|200|200|"Moist"|"266882656"|"169711377"
0|0|0|38|38|38|"Dry"|"266882656"|"169711378"
38|38|38|200|200|200|"Moist"|"266882658"|"169711381"
0|0|0|38|38|38|"Dry"|"266882658"|"169711382"
38|38|38|200|200|200|"Moist"|"266882663"|"169711391"
0|0|0|38|38|38|"Dry"|"266882663"|"169711392"
38|38|38|200|200|200|"Moist"|"266882664"|"169711393"
0|0|0|38|38|38|"Dry"|"266882664"|"169711394"
0|0|0|200|200|200|"Moist"|"266883271"|"169712193"
0|0|0|200|200|200|"Moist"|"266883267"|"169712189"
0|0|0|200|200|200|"Moist"|"266883274"|"169712196"
0|0|0|200|200|200|"Moist"|"266883278"|"169712200"
0|0|0|200|200|200|"Moist"|"266883277"|"169712199"
0|0|0|200|200|200|"Moist"|"266883269"|"169712191"
0|0|0|200|200|200|"Moist"|"266883273"|"169712195"
0|0|0|200|200|200|"Moist"|"266883272"|"169712194"
0|0|0|200|200|200|"Moist"|"266883268"|"169712190"
0|0|0|200|200|200|"Moist"|"266883270"|"169712192"
0|0|0|200|200|200|"Moist"|"266883275"|"169712197"
0|0|0|200|200|200|"Moist"|"266883276"|"169712198"
0|0|0|200|200|200|"Moist"|"266883279"|"169712201"
0|0|0|200|200|200|"Moist"|"266883282"|"169712204"
0|0|0|200|200|200|"Moist"|"266883281"|"169712203"
0|0|0|200|200|200|"Moist"|"266883287"|"169712209"
0|0|0|200|200|200|"Moist"|"266883288"|"169712210"
0|0|0|200|200|200|"Moist"|"266883290"|"169712212"
0|0|0|200|200|200|"Moist"|"266883284"|"169712206"
0|0|0|200|200|200|"Moist"|"266883285"|"169712207"
0|0|0|200|200|200|"Moist"|"266883286"|"169712208"
0|0|0|200|200|200|"Moist"|"266883280"|"169712202"
0|0|0|200|200|200|"Moist"|"266883283"|"169712205"
0|0|0|200|200|200|"Moist"|"266883289"|"169712211"
38|38|38|200|200|200|"Moist"|"266883298"|"169712227"
0|0|0|38|38|38|"Dry"|"266883298"|"169712228"
38|38|38|200|200|200|"Moist"|"266883302"|"169712235"
0|0|0|38|38|38|"Dry"|"266883302"|"169712236"
38|38|38|200|200|200|"Moist"|"266883301"|"169712233"
0|0|0|38|38|38|"Dry"|"266883301"|"169712234"
38|38|38|200|200|200|"Moist"|"266883293"|"169712217"
0|0|0|38|38|38|"Dry"|"266883293"|"169712218"
38|38|38|200|200|200|"Moist"|"266883297"|"169712225"
0|0|0|38|38|38|"Dry"|"266883297"|"169712226"
38|38|38|200|200|200|"Moist"|"266883296"|"169712223"
0|0|0|38|38|38|"Dry"|"266883296"|"169712224"
38|38|38|200|200|200|"Moist"|"266883292"|"169712215"
0|0|0|38|38|38|"Dry"|"266883292"|"169712216"
38|38|38|200|200|200|"Moist"|"266883294"|"169712219"
0|0|0|38|38|38|"Dry"|"266883294"|"169712220"
38|38|38|200|200|200|"Moist"|"266883295"|"169712221"
0|0|0|38|38|38|"Dry"|"266883295"|"169712222"
38|38|38|200|200|200|"Moist"|"266883299"|"169712229"
0|0|0|38|38|38|"Dry"|"266883299"|"169712230"
38|38|38|200|200|200|"Moist"|"266883291"|"169712213"
0|0|0|38|38|38|"Dry"|"266883291"|"169712214"
38|38|38|200|200|200|"Moist"|"266883300"|"169712231"
0|0|0|38|38|38|"Dry"|"266883300"|"169712232"
0|0|0|200|200|200|"Moist"|"266883303"|"169712237"
0|0|0|200|200|200|"Moist"|"266883305"|"169712239"
0|0|0|200|200|200|"Moist"|"266883311"|"169712245"
0|0|0|200|200|200|"Moist"|"266883312"|"169712246"
0|0|0|200|200|200|"Moist"|"266883314"|"169712248"
0|0|0|200|200|200|"Moist"|"266883308"|"169712242"
0|0|0|200|200|200|"Moist"|"266883309"|"169712243"
0|0|0|200|200|200|"Moist"|"266883310"|"169712244"
0|0|0|200|200|200|"Moist"|"266883304"|"169712238"
0|0|0|200|200|200|"Moist"|"266883307"|"169712241"
0|0|0|200|200|200|"Moist"|"266883306"|"169712240"
0|0|0|200|200|200|"Moist"|"266883313"|"169712247"
0|0|0|200|200|200|"Moist"|"266883326"|"169712260"
0|0|0|200|200|200|"Moist"|"266883323"|"169712257"
0|0|0|200|200|200|"Moist"|"266883324"|"169712258"
0|0|0|200|200|200|"Moist"|"266883318"|"169712252"
0|0|0|200|200|200|"Moist"|"266883317"|"169712251"
0|0|0|200|200|200|"Moist"|"266883315"|"169712249"
0|0|0|200|200|200|"Moist"|"266883321"|"169712255"
0|0|0|200|200|200|"Moist"|"266883320"|"169712254"
0|0|0|200|200|200|"Moist"|"266883319"|"169712253"
0|0|0|200|200|200|"Moist"|"266883325"|"169712259"
0|0|0|200|200|200|"Moist"|"266883322"|"169712256"
0|0|0|200|200|200|"Moist"|"266883316"|"169712250"
0|0|0|200|200|200|"Moist"|"266886794"|"169716686"
0|0|0|200|200|200|"Moist"|"266886791"|"169716683"
0|0|0|200|200|200|"Moist"|"266886792"|"169716684"
0|0|0|200|200|200|"Moist"|"266886785"|"169716677"
0|0|0|200|200|200|"Moist"|"266886786"|"169716678"
0|0|0|200|200|200|"Moist"|"266886784"|"169716676"
0|0|0|200|200|200|"Moist"|"266886783"|"169716675"
0|0|0|200|200|200|"Moist"|"266886790"|"169716682"
0|0|0|200|200|200|"Moist"|"266886789"|"169716681"
0|0|0|200|200|200|"Moist"|"266886788"|"169716680"
0|0|0|200|200|200|"Moist"|"266886787"|"169716679"
0|0|0|200|200|200|"Moist"|"266886793"|"169716685"
0|0|0|200|200|200|"Moist"|"266886799"|"169716691"
0|0|0|200|200|200|"Moist"|"266886795"|"169716687"
0|0|0|200|200|200|"Moist"|"266886802"|"169716694"
0|0|0|200|200|200|"Moist"|"266886805"|"169716697"
0|0|0|200|200|200|"Moist"|"266886806"|"169716698"
0|0|0|200|200|200|"Moist"|"266886804"|"169716696"
0|0|0|200|200|200|"Moist"|"266886797"|"169716689"
0|0|0|200|200|200|"Moist"|"266886803"|"169716695"
0|0|0|200|200|200|"Moist"|"266886801"|"169716693"
0|0|0|200|200|200|"Moist"|"266886800"|"169716692"
0|0|0|200|200|200|"Moist"|"266886796"|"169716688"
0|0|0|200|200|200|"Moist"|"266886798"|"169716690"
0|0|0|200|200|200|"Moist"|"266886807"|"169716699"
0|0|0|200|200|200|"Moist"|"266886810"|"169716702"
0|0|0|200|200|200|"Moist"|"266886809"|"169716701"
0|0|0|200|200|200|"Moist"|"266886816"|"169716708"
0|0|0|200|200|200|"Moist"|"266886815"|"169716707"
0|0|0|200|200|200|"Moist"|"266886817"|"169716709"
0|0|0|200|200|200|"Moist"|"266886818"|"169716710"
0|0|0|200|200|200|"Moist"|"266886811"|"169716703"
0|0|0|200|200|200|"Moist"|"266886812"|"169716704"
0|0|0|200|200|200|"Moist"|"266886813"|"169716705"
0|0|0|200|200|200|"Moist"|"266886814"|"169716706"
0|0|0|200|200|200|"Moist"|"266886808"|"169716700"
38|38|38|200|200|200|"Moist"|"266886822"|"169716717"
0|0|0|38|38|38|"Dry"|"266886822"|"169716718"
38|38|38|200|200|200|"Moist"|"266886823"|"169716719"
0|0|0|38|38|38|"Dry"|"266886823"|"169716720"
38|38|38|200|200|200|"Moist"|"266886819"|"169716711"
0|0|0|38|38|38|"Dry"|"266886819"|"169716712"
38|38|38|200|200|200|"Moist"|"266886829"|"169716731"
0|0|0|38|38|38|"Dry"|"266886829"|"169716732"
38|38|38|200|200|200|"Moist"|"266886830"|"169716733"
0|0|0|38|38|38|"Dry"|"266886830"|"169716734"
38|38|38|200|200|200|"Moist"|"266886828"|"169716729"
0|0|0|38|38|38|"Dry"|"266886828"|"169716730"
38|38|38|200|200|200|"Moist"|"266886827"|"169716727"
0|0|0|38|38|38|"Dry"|"266886827"|"169716728"
38|38|38|200|200|200|"Moist"|"266886825"|"169716723"
0|0|0|38|38|38|"Dry"|"266886825"|"169716724"
38|38|38|200|200|200|"Moist"|"266886824"|"169716721"
0|0|0|38|38|38|"Dry"|"266886824"|"169716722"
38|38|38|200|200|200|"Moist"|"266886820"|"169716713"
0|0|0|38|38|38|"Dry"|"266886820"|"169716714"
38|38|38|200|200|200|"Moist"|"266886826"|"169716725"
0|0|0|38|38|38|"Dry"|"266886826"|"169716726"
38|38|38|200|200|200|"Moist"|"266886821"|"169716715"
0|0|0|38|38|38|"Dry"|"266886821"|"169716716"
0|0|0|200|200|200|"Moist"|"266886831"|"169716735"
0|0|0|200|200|200|"Moist"|"266886834"|"169716738"
0|0|0|200|200|200|"Moist"|"266886833"|"169716737"
0|0|0|200|200|200|"Moist"|"266886840"|"169716744"
0|0|0|200|200|200|"Moist"|"266886839"|"169716743"
0|0|0|200|200|200|"Moist"|"266886841"|"169716745"
0|0|0|200|200|200|"Moist"|"266886842"|"169716746"
0|0|0|200|200|200|"Moist"|"266886835"|"169716739"
0|0|0|200|200|200|"Moist"|"266886836"|"169716740"
0|0|0|200|200|200|"Moist"|"266886837"|"169716741"
0|0|0|200|200|200|"Moist"|"266886838"|"169716742"
0|0|0|200|200|200|"Moist"|"266886832"|"169716736"
51|51|51|200|200|200|"Moist"|"266883391"|"169712341"
0|0|0|51|51|51|"Dry"|"266883391"|"169712342"
51|51|51|200|200|200|"Moist"|"266883394"|"169712347"
0|0|0|51|51|51|"Dry"|"266883394"|"169712348"
51|51|51|200|200|200|"Moist"|"266883398"|"169712355"
0|0|0|51|51|51|"Dry"|"266883398"|"169712356"
51|51|51|200|200|200|"Moist"|"266883397"|"169712353"
0|0|0|51|51|51|"Dry"|"266883397"|"169712354"
51|51|51|200|200|200|"Moist"|"266883389"|"169712337"
0|0|0|51|51|51|"Dry"|"266883389"|"169712338"
51|51|51|200|200|200|"Moist"|"266883393"|"169712345"
0|0|0|51|51|51|"Dry"|"266883393"|"169712346"
51|51|51|200|200|200|"Moist"|"266883392"|"169712343"
0|0|0|51|51|51|"Dry"|"266883392"|"169712344"
51|51|51|200|200|200|"Moist"|"266883388"|"169712335"
0|0|0|51|51|51|"Dry"|"266883388"|"169712336"
51|51|51|200|200|200|"Moist"|"266883395"|"169712349"
0|0|0|51|51|51|"Dry"|"266883395"|"169712350"
51|51|51|200|200|200|"Moist"|"266883390"|"169712339"
0|0|0|51|51|51|"Dry"|"266883390"|"169712340"
51|51|51|200|200|200|"Moist"|"266883387"|"169712333"
0|0|0|51|51|51|"Dry"|"266883387"|"169712334"
51|51|51|200|200|200|"Moist"|"266883396"|"169712351"
0|0|0|51|51|51|"Dry"|"266883396"|"169712352"
0|0|0|200|200|200|"Moist"|"266883402"|"169712360"
0|0|0|200|200|200|"Moist"|"266883410"|"169712368"
0|0|0|200|200|200|"Moist"|"266883407"|"169712365"
0|0|0|200|200|200|"Moist"|"266883404"|"169712362"
0|0|0|200|200|200|"Moist"|"266883406"|"169712364"
0|0|0|200|200|200|"Moist"|"266883408"|"169712366"
0|0|0|200|200|200|"Moist"|"266883405"|"169712363"
0|0|0|200|200|200|"Moist"|"266883399"|"169712357"
0|0|0|200|200|200|"Moist"|"266883401"|"169712359"
0|0|0|200|200|200|"Moist"|"266883400"|"169712358"
0|0|0|200|200|200|"Moist"|"266883403"|"169712361"
0|0|0|200|200|200|"Moist"|"266883409"|"169712367"
0|0|0|200|200|200|"Moist"|"266883411"|"169712369"
0|0|0|200|200|200|"Moist"|"266883414"|"169712372"
0|0|0|200|200|200|"Moist"|"266883413"|"169712371"
0|0|0|200|200|200|"Moist"|"266883420"|"169712378"
0|0|0|200|200|200|"Moist"|"266883419"|"169712377"
0|0|0|200|200|200|"Moist"|"266883422"|"169712380"
0|0|0|200|200|200|"Moist"|"266883416"|"169712374"
0|0|0|200|200|200|"Moist"|"266883417"|"169712375"
0|0|0|200|200|200|"Moist"|"266883418"|"169712376"
0|0|0|200|200|200|"Moist"|"266883412"|"169712370"
0|0|0|200|200|200|"Moist"|"266883415"|"169712373"
0|0|0|200|200|200|"Moist"|"266883421"|"169712379"
0|0|0|200|200|200|"Moist"|"266883434"|"169712392"
0|0|0|200|200|200|"Moist"|"266883431"|"169712389"
0|0|0|200|200|200|"Moist"|"266883432"|"169712390"
0|0|0|200|200|200|"Moist"|"266883426"|"169712384"
0|0|0|200|200|200|"Moist"|"266883425"|"169712383"
0|0|0|200|200|200|"Moist"|"266883423"|"169712381"
0|0|0|200|200|200|"Moist"|"266883429"|"169712387"
0|0|0|200|200|200|"Moist"|"266883428"|"169712386"
0|0|0|200|200|200|"Moist"|"266883427"|"169712385"
0|0|0|200|200|200|"Moist"|"266883433"|"169712391"
0|0|0|200|200|200|"Moist"|"266883430"|"169712388"
0|0|0|200|200|200|"Moist"|"266883424"|"169712382"
0|0|0|200|200|200|"Moist"|"266883439"|"169712397"
0|0|0|200|200|200|"Moist"|"266883442"|"169712400"
0|0|0|200|200|200|"Moist"|"266883446"|"169712404"
0|0|0|200|200|200|"Moist"|"266883445"|"169712403"
0|0|0|200|200|200|"Moist"|"266883437"|"169712395"
0|0|0|200|200|200|"Moist"|"266883441"|"169712399"
0|0|0|200|200|200|"Moist"|"266883440"|"169712398"
0|0|0|200|200|200|"Moist"|"266883436"|"169712394"
0|0|0|200|200|200|"Moist"|"266883443"|"169712401"
0|0|0|200|200|200|"Moist"|"266883438"|"169712396"
0|0|0|200|200|200|"Moist"|"266883435"|"169712393"
0|0|0|200|200|200|"Moist"|"266883444"|"169712402"
0|0|0|200|200|200|"Moist"|"266883447"|"169712405"
0|0|0|200|200|200|"Moist"|"266883449"|"169712407"
0|0|0|200|200|200|"Moist"|"266883455"|"169712413"
0|0|0|200|200|200|"Moist"|"266883456"|"169712414"
0|0|0|200|200|200|"Moist"|"266883458"|"169712416"
0|0|0|200|200|200|"Moist"|"266883452"|"169712410"
0|0|0|200|200|200|"Moist"|"266883453"|"169712411"
0|0|0|200|200|200|"Moist"|"266883454"|"169712412"
0|0|0|200|200|200|"Moist"|"266883448"|"169712406"
0|0|0|200|200|200|"Moist"|"266883451"|"169712409"
0|0|0|200|200|200|"Moist"|"266883450"|"169712408"
0|0|0|200|200|200|"Moist"|"266883457"|"169712415"
0|0|0|200|200|200|"Moist"|"266885968"|"169715596"
0|0|0|200|200|200|"Moist"|"266885970"|"169715598"
0|0|0|200|200|200|"Moist"|"266885976"|"169715604"
0|0|0|200|200|200|"Moist"|"266885975"|"169715603"
0|0|0|200|200|200|"Moist"|"266885977"|"169715605"
0|0|0|200|200|200|"Moist"|"266885971"|"169715599"
0|0|0|200|200|200|"Moist"|"266885972"|"169715600"
0|0|0|200|200|200|"Moist"|"266885973"|"169715601"
0|0|0|200|200|200|"Moist"|"266885974"|"169715602"
0|0|0|200|200|200|"Moist"|"266885967"|"169715595"
0|0|0|200|200|200|"Moist"|"266885969"|"169715597"
0|0|0|200|200|200|"Moist"|"266885978"|"169715606"
38|38|38|200|200|200|"Moist"|"266885982"|"169715613"
0|0|0|38|38|38|"Dry"|"266885982"|"169715614"
38|38|38|200|200|200|"Moist"|"266885983"|"169715615"
0|0|0|38|38|38|"Dry"|"266885983"|"169715616"
38|38|38|200|200|200|"Moist"|"266885979"|"169715607"
0|0|0|38|38|38|"Dry"|"266885979"|"169715608"
38|38|38|200|200|200|"Moist"|"266885989"|"169715627"
0|0|0|38|38|38|"Dry"|"266885989"|"169715628"
38|38|38|200|200|200|"Moist"|"266885990"|"169715629"
0|0|0|38|38|38|"Dry"|"266885990"|"169715630"
38|38|38|200|200|200|"Moist"|"266885988"|"169715625"
0|0|0|38|38|38|"Dry"|"266885988"|"169715626"
38|38|38|200|200|200|"Moist"|"266885987"|"169715623"
0|0|0|38|38|38|"Dry"|"266885987"|"169715624"
